1.44,2.41
1.28,1.99
1.49,2.62
1.49,2.64
1.6400000000000001,2.82
1.7,2.84
1.44,2.41
1.32,2.48
1.42,2.58
1.3900000000000001,2.4
1.22,2.13
1.2,2.0100000000000002
1.16,2.05
1.24,2.2800000000000002
1.3,2.31
1.44,2.5500000000000003
1.51,2.2800000000000002
1.59,2.66
1.5,2.38
1.48,2.5100000000000002
1.46,2.47
1.35,2.37
1.35,2.2600000000000002
1.37,2.67
1.5,2.68
1.51,2.61
1.47,2.54
1.56,2.83
1.67,2.8000000000000003
1.6,3.06
1.56,2.52
1.46,2.5
1.46,2.38
1.37,2.31
1.42,2.3000000000000003
1.4000000000000001,2.41
1.3900000000000001,2.56
1.5,2.86
1.57,2.74
1.68,2.84
1.6300000000000001,2.89
1.69,2.72
1.7,2.72
1.43,2.97
1.67,2.7600000000000002
1.54,2.69
1.68,2.8000000000000003
1.84,3.14
1.9000000000000001,2.89
1.9100000000000001,3.37
1.94,3.24
1.98,3.48
1.8900000000000001,3.14
1.8900000000000001,3.06
1.6600000000000001,2.75
1.6300000000000001,2.84
1.54,2.7800000000000002
1.57,2.6
1.47,2.5500000000000003
1.33,2.5300000000000002
1.46,2.92
1.86,3.14
1.71,3.
1.95,3.18
1.82,2.95
1.57,2.65
1.6,2.96
1.74,3.13
1.85,3.08
1.6500000000000001,3.0100000000000002
1.85,3.13
1.93,3.11
1.77,3.0500000000000003
1.75,3.09
1.74,3.04
1.5,2.5
1.45,2.69
1.6400000000000001,2.93
1.6,2.83
1.21,2.16
1.25,2.2800000000000002
1.32,2.45
1.41,2.69
1.52,2.72
1.59,2.7
1.62,2.86
1.58,2.65
1.48,2.61
1.58,2.81
1.49,2.6
1.44,2.57
1.43,2.47
1.5,2.62
1.6600000000000001,2.7
1.49,2.35
1.42,2.64
1.56,2.67
1.73,2.89
1.8,3.41
2.05,3.36
1.99,2.99
1.6600000000000001,2.95
1.84,2.98
1.9100000000000001,3.0500000000000003
1.52,2.57
1.51,2.77
1.58,2.91
1.77,3.41
1.82,2.72
1.4000000000000001,2.46
1.69,2.94
1.71,2.84
1.54,2.69
1.5,2.82
1.62,2.87
1.48,2.8000000000000003
1.56,3.0700000000000003
1.61,2.7
1.52,3.11
1.71,2.84
1.61,2.7
1.69,3.1
1.9000000000000001,3.2
1.75,2.97
1.6,2.86
1.67,2.77
1.51,2.5
1.42,2.27
1.32,2.29
1.43,2.68
1.6300000000000001,2.67
1.85,2.83
1.57,2.48
1.45,2.62
1.6400000000000001,2.77
1.61,2.85
1.7,2.98
1.8900000000000001,3.25
1.8,3.23
1.68,2.75
1.48,2.62
1.34,2.37
1.31,2.7
1.59,2.89
1.75,2.75
1.6500000000000001,2.81
1.53,2.58
1.44,2.57
1.49,2.59
1.42,2.48
1.54,2.87
1.52,2.47
1.3800000000000001,2.6
1.55,2.75
1.57,2.72
1.6300000000000001,2.86
1.51,2.72
1.57,2.71
1.61,2.98
1.67,2.88
1.6600000000000001,2.73
1.53,2.43
1.58,2.72
1.6400000000000001,3.24
1.77,2.75
1.6,2.85
1.6300000000000001,2.75
1.55,3.04
1.99,3.2800000000000002
1.76,3.0700000000000003
1.37,2.36
1.36,2.56
1.4000000000000001,2.41
1.3800000000000001,2.39
1.33,2.45
1.51,2.69
1.53,2.5100000000000002
1.43,2.39
1.31,2.31
1.34,2.42
1.3900000000000001,2.44
1.4000000000000001,2.57
1.68,2.87
2.66,4.7
2.81,3.98
2.27,3.59
1.68,2.83
1.49,2.75
1.7,3.0300000000000002
1.67,2.97
1.59,2.62
1.43,2.46
1.51,2.57
1.54,2.4
1.26,2.95
1.74,3.0700000000000003
1.48,2.49
1.4000000000000001,2.56
1.41,2.72
1.53,2.54
1.47,2.85
1.53,2.86
1.49,2.66
1.4000000000000001,2.47
1.34,2.3000000000000003
1.28,2.61
1.74,3.0300000000000002
1.85,3.2800000000000002
1.82,3.11
1.53,2.93
1.77,2.79
1.69,2.84
1.87,3.37
1.8800000000000001,3.22
1.6600000000000001,2.83
1.83,3.0300000000000002
1.8800000000000001,3.
1.77,2.83
1.71,2.7800000000000002
1.37,2.44
1.5,2.77
1.61,3.04
1.77,2.9
1.74,2.98
1.57,2.69
1.52,3.2600000000000002
1.87,3.37
2.11,3.44
1.87,3.11
1.59,2.71
1.44,2.64
1.43,2.56
1.51,2.68
1.62,2.85
1.68,3.23
1.77,3.04
1.6500000000000001,2.89
1.72,3.06
1.48,2.3000000000000003
1.46,2.72
1.6,2.43
1.3900000000000001,2.97
