94,160
89,167
90,148
96,156
111,158
97,149
94,156
97,159
103,160
92,157
75,194
90,97
89,160
94,174
78,164
109,173
89,161
89,167
93,176
91,160
81,173
98,165
105,181
90,165
99,171
86,162
97,158
88,188
92,263
89,137
102,172
91,172
91,166
94,168
95,163
92,167
95,163
111,164
111,166
100,167
92,170
91,173
94,174
91,170
101,168
93,163
161,164
140,178
91,194
89,187
102,188
94,179
90,186
85,167
109,172
101,165
97,160
102,170
84,174
91,183
94,166
98,167
107,144
109,147
108,176
112,135
100,143
100,158
97,130
101,166
95,152
97,160
98,162
91,152
98,161
127,183
101,149
96,141
105,149
95,161
109,153
107,147
119,166
106,169
107,182
98,147
107,162
105,168
94,169
116,169
116,176
107,162
100,173
91,167
100,170
92,179
118,179
130,197
139,208
103,184
113,189
81,176
100,160
112,175
97,161
93,171
103,164
106,159
115,168
101,166
95,160
89,158
100,153
117,148
92,164
81,165
87,158
84,167
85,153
99,142
95,164
89,165
97,159
107,163
106,116
82,133
95,129
98,142
96,194
97,170
104,176
104,208
84,170
98,171
98,183
114,183
89,160
90,138
148,145
96,133
88,157
68,131
104,154
101,141
100,189
102,179
108,179
99,160
113,136
98,154
89,148
129,192
85,166
92,159
111,139
111,152
108,167
147,155
100,137
102,168
98,172
99,151
110,167
178,177
94,165
91,173
88,198
140,191
90,183
81,174
115,176
92,182
78,176
99,178
105,159
102,164
99,170
91,157
105,173
94,163
91,179
98,175
93,163
94,175
97,165
85,150
95,162
103,150
101,154
98,184
98,169
98,165
102,187
102,165
102,151
103,160
92,174
114,163
97,161
96,169
99,173
94,182
96,158
106,179
106,181
99,176
96,164
118,181
107,175
89,184
109,181
98,169
110,185
100,180
117,179
106,190
119,170
99,179
101,181
111,179
112,193
99,173
100,167
91,174
110,207
95,171
91,159
97,173
97,177
87,193
102,178
100,170
105,159
94,152
97,163
97,168
89,169
155,164
62,176
74,173
95,172
95,194
89,166
101,162
94,177
95,189
86,189
101,160
101,173
92,141
118,185
87,173
107,146
94,173
104,186
107,186
102,184
101,180
111,170
99,169
93,186
101,171
97,185
102,161
106,176
113,165
110,162
100,174
104,168
105,191
115,175
109,169
100,168
93,186
113,184
122,178
99,177
93,179
88,167
104,172
102,165
101,168
102,186
102,184
88,175
86,183
100,175
110,180
155,187
92,156
75,170
103,171
96,162
87,151
100,177
83,163
99,158
92,167
90,170
99,160
137,161
106,155
90,173
82,190
99,188
94,179
91,163
89,161
94,168
97,165
87,174
108,170
91,177
94,173
89,171
100,158
89,166
89,192
96,176
88,181
141,194
86,197
92,154
122,169
107,173
100,174
100,177
81,209
92,179
108,177
100,163
99,221
85,160
111,166
91,171
101,168
105,174
107,168
95,169
103,179
120,172
94,168
99,176
121,164
100,163
101,170
98,177
103,183
100,195
96,166
104,173
117,189
99,174
103,185
123,154
72,147
96,154
103,162
111,158
100,145
87,207
97,167
74,171
107,179
102,176
100,167
84,159
91,154
106,181
90,160
92,156
121,171
88,157
86,170
97,166
98,162
91,162
91,162
103,167
94,178
86,168
95,162
91,167
91,157
102,156
96,163
112,180
94,166
99,191
105,177
113,173
86,183
139,176
91,182
80,194
93,195
108,180
107,186
93,172
99,174
93,163
116,174
97,176
104,174
93,174
98,164
104,178
98,176
94,175
102,187
97,179
101,181
104,180
101,184
96,191
114,170
102,166
96,159
100,159
101,162
99,165
86,160
84,170
111,158
92,144
99,166
84,133
97,171
105,184
118,176
90,172
88,171
85,173
103,179
111,173
91,170
99,182
93,166
82,170
90,167
95,169
95,162
98,167
91,177
85,174
109,173
93,183
87,173
97,214
99,182
91,177
112,177
99,183
97,175
95,159
114,177
99,210
89,182
87,176
95,176
100,170
102,150
90,121
90,190
106,179
103,191
100,174
85,182
95,192
105,216
96,183
104,169
107,174
105,175
100,169
127,173
101,184
114,179
106,170
114,172
92,172
92,168
121,185
99,169
98,168
98,163
113,161
68,168
100,170
97,165
95,158
117,167
108,180
75,192
92,180
104,184
95,193
96,162
100,166
105,183
112,169
85,164
91,171
113,174
116,184
95,178
117,180
96,172
103,173
89,169
107,180
96,159
105,152
97,159
108,181
105,169
117,170
120,165
83,171
94,150
86,157
104,150
106,166
98,151
94,201
108,167
91,165
92,145
99,167
111,149
97,153
90,150
96,202
97,151
91,171
94,167
119,189
104,170
119,165
85,161
89,171
94,176
107,166
88,173
91,160
92,163
92,166
94,160
101,166
93,162
94,175
103,148
89,158
102,167
95,149
86,141
130,159
119,206
96,202
86,185
95,162
101,164
91,147
101,156
90,154
133,147
96,171
84,163
96,160
93,163
94,152
99,160
98,177
104,165
100,194
96,181
95,151
95,155
100,157
102,159
103,165
91,168
87,175
90,155
90,155
94,162
84,155
104,158
91,170
96,163
98,168
99,190
98,179
98,186
104,180
102,196
96,199
93,185
103,174
106,182
83,163
106,171
96,163
90,161
95,181
85,175
94,178
141,176
81,175
83,181
92,185
99,179
101,159
90,178
141,175
106,163
103,163
88,156
102,159
108,151
88,167
96,162
94,170
103,170
89,171
106,174
90,168
90,171
97,177
85,165
103,174
97,159
93,174
106,168
77,176
91,177
93,174
89,138
96,158
103,178
109,171
86,183
102,177
86,164
85,165
97,168
92,185
104,161
110,165
91,175
93,233
106,182
100,155
96,150
93,153
81,175
104,152
101,195
105,162
93,192
104,184
114,178
106,182
87,169
95,167
95,166
169,160
100,190
85,190
89,177
106,179
116,192
98,186
108,188
108,198
101,195
103,189
98,169
85,180
97,179
99,166
102,171
113,171
93,158
99,170
92,172
128,161
95,177
78,183
95,187
119,144
91,179
105,174
88,188
86,181
92,180
96,180
104,172
92,177
91,177
95,168
98,176
129,221
88,231
86,211
94,184
102,187
101,182
109,169
99,169
91,156
96,173
104,169
85,169
84,163
112,163
104,170
100,171
95,176
97,182
90,174
110,187
92,180
99,190
100,189
95,183
98,183
103,189
106,179
105,191
118,176
90,176
96,188
101,190
99,190
111,175
104,180
109,192
86,191
125,192
111,190
108,168
102,166
124,166
97,179
104,182
98,164
111,168
106,169
104,168
92,167
85,176
99,179
103,180
117,159
97,166
91,175
95,183
108,171
98,179
82,175
118,175
115,157
101,160
111,169
104,176
109,165
112,178
96,171
109,167
107,174
99,171
108,178
152,182
124,175
104,206
91,198
89,170
94,179
122,175
85,181
94,171
85,180
94,173
111,175
91,181
92,183
98,171
109,173
82,188
101,187
86,175
76,157
98,176
88,159
98,175
99,132
88,149
91,162
94,170
113,174
95,163
